diff_infos,new_price,old_price,nr_of_reviews,rating,availability
"Laptop Lenovo V330-15IKB cu procesor Intel® Core™ i5-8250U pana la 3.40 GHz, Kaby Lake R, 15.6"", Full HD, 8GB, 256GB SSD, DVD-RW, Intel UHD Graphics 620, Free DOS, Iron Gray",2.97500 Lei,,9 review-uri,width: 84.4%,ultimul produs in stoc
"Laptop Gaming Lenovo Legion Y530-15ICH cu procesor Intel® Core™ i7-8750H pana la 4.10 GHz, Coffee Lake, 15.6"", Full HD, IPS, 144Hz, 8GB, 1TB + 128GB SSD, NVIDIA GeForce GTX 1060 6GB, Free DOS, Black",6.54500 Lei,,3 review-uri,width: 100%,ultimul produs in stoc
"Ultrabook Lenovo ThinkPad X1 Extreme , Intel Core Coffee Lake (Gen. 8) i5-8300H, FULL HD IPS, SSD 512 GB ,16 GB, video dedicat GTX 1050TI 4GB, Windows 10 Pro",9.39999 Lei,"11.89999 Lei(-21%)
                ",0 review-uri,width: 0%,în stoc
"Laptop Lenovo V310-15ISK cu procesor Intel® Core™ i7-6500U 2.50 GHz, Skylake™, 15.6'', Full HD, 4GB, 1TB, DVD-RW, AMD Radeon R5 M430 2GB, Free DOS, Black",3.18000 Lei,"3.78500 Lei(-16%)
                ",9 review-uri,width: 77.8%,ultimul produs in stoc
"Laptop Gaming ASUS TUF FX505GM cu procesor Intel® Core™ i5-8300H pana la 4.00 GHz, Coffee Lake, 15.6"", Full HD, 8GB, 1TB Hybrid FireCuda, NVIDIA GeForce GTX 1060 6GB, Free DOS, Gun Metal",4.79999 Lei,"6.06299 Lei(-20%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS X509FJ cu cu procesor Intel® Core™ i5-8265U pana la 3.90 GHz Whiskey Lake, 15.6"", Full HD, 8GB, 256GB SSD, NVIDIA GeForce MX230 2GB, Free DOS, Slate Gray",2.99999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS VivoBook 15 X540UA cu procesor Intel® Core™ i3-7020U 2.30 GHz, Kaby Lake, 4GB, 1TB, DVD-RW, Intel UHD Graphics 620, Endless OS, Chocolate Black",1.66711 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Asus UX392FN-AB002T, Intel Core i5-8265U, 8GB DDR4, SSD 512GB, nVIDIA GeForce MX150 2GB, Windows 10 Home, Utopia Blue",5.79999 Lei,5.89999 Lei,0 review-uri,width: 0%,în stoc
"Laptop HP 250 G6 cu procesor i5-7200U pana la 3.10 GHz, Kaby Lake, 15.6"", Full HD, 8GB, 256GB SSD, DVD-RW, AMD Radeon 520 2GB, Microsoft Windows 10 Pro, Dark Ash Silver",3.39031 Lei,,1 review,width: 100%,ultimul produs in stoc
"Laptop ASUS X543MA cu procesor Intel® Celeron™ N4000 pana la 2.60 GHz, 15.6"", HD, 4GB, 1TB HDD, Intel UHD Graphics 600, Endless OS, Transparent Silver",1.49999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Lenovo ThinkPad T590, Intel Core i7-8565U, 15.6inch, RAM 16GB, SSD 512GB, nVidia GeForce MX250 2GB, Windows 10 Pro, Black",7.46844 Lei,"9.51881 Lei(-21%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Dell Latitude 7400, Intel Core i7-8665U, 14inch, RAM 32GB, SSD 512GB, Intel UHD Graphics 620, Linux, Black",7.50999 Lei,"8.69999 Lei(-13%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS X541UA-GO1373 cu procesor Intel® Core™ i3-7100U 2.40 GHz, Kaby Lake, 15.6"", 4GB, 500GB, DVD-RW, Intel® HD Graphics 620, Endless OS, Chocolate Black",1.64500 Lei,,3 review-uri,width: 73.4%,ultimul produs in stoc
"Laptop ASUS X509FA cu procesor Intel® Core™ i7-8565U 4.60 GHz Whiskey Lake, 15.6"", Full HD, 8GB, 512GB SSDD, Intel UHD Graphics 620, Windows 10, SLATE GRAY",3.99999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS VivoBook X541UJ-DM015 cu procesor Intel® Core™ i5-7200U 2.50 GHz, Kaby Lake, 15.6"" Full HD, 4GB, 1TB, DVD-RW, nVidia GeForce 920M 2GB, Free DOS, Chocolate Black",2.99900 Lei,"3.59900 Lei(-16%)
                ",2 review-uri,width: 80%,ultimul produs in stoc
"Laptop Dell Vostro 3580 (Procesor Intel® Core™ i3-8145U (4M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 4GB, 128GB SSD, Intel® UHD Graphics 620, Linux, Negru)",2.28098 Lei,"4.16500 Lei(-45%)
                ",0 review-uri,width: 0%,livrare in 3 zile
"Laptop Gaming Dell G5 15 5587 cu procesor Intel® Core™ i5-8300H pana la 4.00 GHz, Coffee Lake, 15.6"", Full HD, 8GB, 1TB + 128GB SSD, NVIDIA GeForce GTX 1050Ti 4GB, Microsoft Windows 10, Black",5.09999 Lei,,1 review,width: 60%,ultimul produs in stoc
"Laptop Lenovo ThinkPad X1 Carbon 6th Gen cu procesor Intel Core i5-8250U pana la 3.40 Ghz, 14"", WQHD, IPS, 8GB, 512GB SSD, Intel UHD Graphics 620, Windows 10 Pro, Black",9.19999 Lei,"10.19999 Lei(-9%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Lenovo ThinkPad T570 cu procesor Intel® Core™ i7-7500U 2.70 GHz, Kaby Lake, 15.6"", Full HD, IPS, 8GB, 256GB SSD, Intel® HD Graphics 620, FingerPrint Reader, Microsoft Windows 10 Pro, Black",8.75999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Lenovo ThinkPad X1 Yoga cu procesor Intel Core i5-8250U pana la 3.40 Ghz, 14"", WQHD, IPS, 8GB, 512GB SSD, Intel UHD Graphics 620, Windows 10 Pro, Silver",11.19999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS 15.6'' VivoBook 15 X540UA, FHD, Procesor Intel® Core™ i5-8250U (6M Cache, up to 3.40 GHz), 4GB DDR4, 1TB, GMA UHD 620, Endless OS, Chocolate Black",2.49900 Lei,"3.33200 Lei(-25%)
                ",0 review-uri,width: 0%,în stoc
"Laptop HP 250 G6 15.6 inch cu procesor Intel Core I3-7020U, RAM 4GB, HDD 500GB, Intel HD Graphics 620, Windows 10 Pro, Black",2.30098 Lei,"4.16500 Lei(-44%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Lenovo Ideapad S145-15API cu procesor AMD® Ryzen 5 3500U pana la 3.70 GHz, 15.6"", Full HD, 8GB, 256GB SSD, AMD Radeon Vega 8 Graphics, Free DOS, Black",2.29998 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Ultrabook Toshiba Tecra Z50-C-138 cu procesor Intel® Core™ i5-6200U pana la 2.80 GHz, Skylake, 15.6"", Full HD, 8GB, 256GB SSD, Intel HD Graphics, Microsoft Windows 10 Pro, Grey",5.07999 Lei,5.29999 Lei,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Dell Inspiron 3582 cu procesor Intel® Pentium® Silver N5000 pana la 2.70 GHz, 15.6"", Full HD, 4GB, 128GB SSD, Intel® UHD Graphics 605, Windows 10, Black",1.99999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop 2 in 1 ASUS ZenBook Flip 14 UX461FN cu procesor Intel® Core™ i7-8565U pana la 4.60 GHz, Whiskey Lake, 14"", Full HD, Touch, 8GB, 256GB SSD, NVIDIA GeForce MX150 2GB, Microsoft Windows 10, Slate Grey",6.90277 Lei,,1 review,width: 100%,în stoc
"Laptop Dell Latitude 5500, Intel® Core™ i5-8365U, 16GB DDR4, SSD 256GB, Intel® UHD Graphics, Ubuntu 18.04",5.19999 Lei,"6.29999 Lei(-17%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop HP Elite x2 1012 G1 Intel Core m5-6Y57, 12"", Touch, 8GB, 512GB SSD, Intel HD Graphics 515, USB 3.0, FPR, Win10 Pro 64",6.72999 Lei,"11.66357 Lei(-42%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Gaming MSI GS65 Stealth 8RF-019DE Stealth Thin cu procesor Intel® Core™ i7-8750H pana la 4.10 GHz, Coffee Lake, 15.6"", Full HD, 16GB, 512GB SSD, Killer Wireless, NVIDIA GeForce GTX 1070 8GB, Microsoft Windows 10 Home, Tastatura QWERTZ, Black",7.79900 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop, Lenovo ThinkPad E590, 15.6"" FHD IPS AG, Intel Core I7-8565U, 8GB DDR4, AMD RX 550X 2GB, 256GB, DOS, Black",4.52200 Lei,"5.35500 Lei(-15%)
                ",0 review-uri,width: 0%,în stoc
"Laptop ASUS 15.6'' X509FA, FHD, Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), 8GB DDR4, 512GB SSD, GMA UHD 620, Win 10 Pro, Grey",3.83999 Lei,"4.49999 Lei(-14%)
                ",0 review-uri,width: 0%,livrare in 3 zile
"Laptop Lenovo V330-15IKB cu procesor Intel® Core™ i7-8550U pana la 4.00 GHz, Kaby Lake R, 15.6"", Full HD, 4GB, 1TB + 128GB SSD, Intel® UHD Graphics 620, Free DOS, Iron Gray",3.27999 Lei,"3.99999 Lei(-18%)
                ",2 review-uri,width: 80%,ultimul produs in stoc
"Laptop Gaming ASUS TUF FX505GM-BQ358 cu procesor Intel® Core™ i5-8300H pana la 4.00 GHz, Coffee Lake, 15.6"", Full HD, 8GB, 1TB + 128GB SSD, NVIDIA GeForce GTX 1060 6GB, Free DOS, Black",5.19999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop HP 250 G6, 15.6 inch, LED HD Anti-Glare cu procesor Intel Core i5- 7200U (2.5GHz, up to 3.1GHz, 3MB), RAM 4GB DDR4 2133 MHz, HDD 1TB, DVD+/-RW SuperMulti,Windows 10 Pro 64bit, Gri",2.81554 Lei,"3.57000 Lei(-21%)
                ",0 review-uri,width: 0%,în stoc
"Tableta Microsoft Surface Pro, 12.3"", i5, 8GB RAM, 256GB, Silver, Win 10 Pro",5.48899 Lei,"6.59879 Lei(-16%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS X543UA cu procesor Intel® Pentium® Gold 4417U 2.3 GHz, 15.6"", Full HD, 4GB, 256GB SSD, Intel HD Graphics 610, Endless OS, Transparent Silver",1.59999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop HP 250 G6 cu procesor Intel® Celeron® N4000 pana la 2.60 GHz, 15.6"", 4GB, 500GB, Intel® UHD Graphics 600, Free DOS, Dark Ash Silver, Geanta inclusa",1.39999 Lei,"2.38000 Lei(-41%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ultraportabil ASUS UX333FLC cu procesor Intel® Core™ i5-10210U pana la 4.20 GHz Comet Lake, 13.3"", Full HD, 8GB, 512GB SSD, NVIDIA GeForce MX250 2GB, Windows 10, Royal Blue",5.49999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop business AsusPro P3540FA-BQ0034, cu procesor Intel® Core™ i3-8145U pana la 3.90 GHz, Whiskey Lake, 15.6 "", Full HD, 8 GB ( 4GB on board + 4GB ) , 256 GB SSD, fara unitate optica, Intel® UHD Graphics 620, Endless OS, Grey",2.55999 Lei,"3.59999 Lei(-28%)
                ",0 review-uri,width: 0%,în stoc
"Laptop Dell Inspiron 3582, Intel Pentium Silver N5000, 15.6inch, RAM 4GB, HDD 1TB, Intel UHD Graphics 605, Linux, Black",1.38098 Lei,"2.38000 Lei(-42%)
                ",0 review-uri,width: 0%,livrare in 3 zile
"Laptop HP Zbook 17 G5, 17.3"", FHD, i7-8850H, 256Gb Ssd Turbo Drive G2 M.2, 16 Gb Ram DDR4 2666, Quadro P3200 VR Ready, Win 10 Pro",16.84600 Lei,17.25500 Lei,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Gaming Dell Inspiron 7577 cu procesor Intel® Core™ i5-7300HQ pana la 3.50 GHz, Kaby Lake, 15.6"", Full HD, 8GB, 1TB + 8GB SSH, NVIDIA® GeForce® GTX 1050 4GB, Ubuntu Linux 16.04, Black",4.99800 Lei,"5.35500 Lei(-6%)
                ",5 review-uri,width: 88%,în stoc
"Laptop Dell Inspiron, 15.6"" FHD, Procesor i5-8265U, 8GB DDR4 2666Mhz, 256GB SSD, noDVD, AMD Radeon 520 2GB, Ubuntu, Black",2.69999 Lei,"3.29999 Lei(-18%)
                ",0 review-uri,width: 0%,în stoc
Laptop Clevo Dream Machines G1050-15EU55 i7-9750H 15.6”/GTX1050/480 GB SSD/16 GB,3.89900 Lei,4.09900 Lei,0 review-uri,width: 0%,livrare in 11 zile
"Laptop ultraportabil HP EliteBook 1030 G1 cu procesor Intel® Core™ M5-6Y54 1.10GHz, Skylake™, 13.3"", Full HD, 8GB, 512GB SSD, Intel® HD Graphics, Microsoft Windows 10 Pro",5.55999 Lei,"9.64363 Lei(-42%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS X507UA cu procesor Intel® Core™ i3-7020U 2.30 GHz, Kaby Lake, 15.6"", Full HD, 4GB, 256GB SSD, Intel® HD Graphics 620, Endless OS, Star Grey",1.71241 Lei,"2.37881 Lei(-28%)
                ",3 review-uri,width: 93.4%,ultimul produs in stoc
"Laptop Latitude E7250 Intel® Core™ i5-5300u 2.30GHz ,8GB, 120GB SSD , 12.5 inchi ,video Intel® HD Graphics HDMI",1.75900 Lei,"2.58000 Lei(-31%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop, Lenovo ThinkPad X1 Carbon 7th Gen, 14"" UHD IPS GL 500, Intel Core I7-8565U, 16GB, INTEGRATED GRAPHICS, 1TB SSD, INTEL 9560, FIBOCOM L850-GL 4G LTE CAT9, FP, BKLT KB, W10 PRO, 3Y COURIER/CARRYIN",12.31412 Lei,"14.87500 Lei(-17%)
                ",0 review-uri,width: 0%,livrare in 4 zile
"Laptop Apple MacBook Air 13, ecran Retina, procesor Intel® Core™ i5 1.60 GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics 617, macOS, ROM KB, Space Grey",7.82782 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Acer Aspire 3 A315-51-53V1 cu procesor Intel® Core™ i5-7200U pana la 3.10 GHz Kaby Lake, 15.6"", Full HD, 4GB, 256GB SSD, Intel HD Graphics 620, Linux, Stone Blue",2.49999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Ultrabook Acer 14'' Swift 3 SF314-56, FHD IPS, Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), 8GB DDR4, 512GB SSD, GMA UHD 620, Win 10 Home, Silver",4.39100 Lei,,0 review-uri,width: 0%,în stoc
"Ultrabook DELL 15.6'' XPS 15 (7590) UHD OLED, InfinityEdge, Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, FingerPrint Reader, Win 10 Pro, Silver, 3Yr On-site",13.74999 Lei,"15.89999 Lei(-13%)
                ",0 review-uri,width: 0%,livrare in 3 zile
"Laptop ASUS UM431DA cu procesor AMD® Ryzen 5 3500U pana la 3.70 GHz, 14"", Full HD, 8GB, 512GB SSD, AMD Radeon™ Vega 8 Graphics, Windows 10, Utopia Blue Metal",4.29999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ultraportabil Lenovo ThinkPad T480 cu procesor Intel® Core™ i5-8250U pana la 3.40 GHz, Kaby Lake R, 14"", Full HD, IPS, 8GB, 256GB SSD, Intel UHD Graphics 620, Microsoft Windows 10 Pro, Black",6.54381 Lei,"7.37681 Lei(-11%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS 15.6'' X509FA, FHD, Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), 8GB DDR4, 256GB SSD, GMA UHD 620, Win 10 Home, Grey",2.93999 Lei,"3.39999 Lei(-13%)
                ",0 review-uri,width: 0%,livrare in 3 zile
"Laptop HP ZBook Studio G4 cu procesor Intel® Core i7-7700HQ, 15.6 inch, Full HD, 16 GB DDR4, 256 GB SSD, nVidia Quadro M1200 4GB, Windows 10 Pro",10.08900 Lei,"13.56100 Lei(-25%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Lenovo V330-15IKB cu procesor Intel® Core™ i7-8550U pana la 4.00 GHz, Kaby Lake R, 15.6"", Full HD, 8GB, 256GB SSD, AMD Radeon 530 2GB, Free DOS, Iron Gray",2.97381 Lei,"3.56881 Lei(-16%)
                ",8 review-uri,width: 75%,în stoc
"Laptop HP Zbook 17 G5, FHD, i7-8850H, 32Gb Ram, 512Gb Ssd M.2 NVMe, P3200, Win 10 Pro",15.00000 Lei,"17.12172 Lei(-12%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
Laptop Lenovo IdeaPad 330-15ARR AMD Ryzen 3 R3-2200U 256GB 4GB FullHD Alb,2.29999 Lei,"2.97500 Lei(-22%)
                ",0 review-uri,width: 0%,în stoc
"Laptop Lenovo Ideapad S145-15IWL cu procesor Intel® Pentium Gold 5405U 2.3GHz Whiskey Lake, 15.6"", Full HD, 4GB, 256GB SSD, Intel UHD Graphics 610, Free DOS, Black",1.49999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS VivoBook Max X541NA-GO120 cu procesor Intel® Celeron™ Dual Core N3350 pana la 2.40 GHz, 4GB, 500GB, Intel HD Graphics, Endless OS, Chocolate Black",1.18762 Lei,,8 review-uri,width: 77.6%,ultimul produs in stoc
"Ultrabook Kruger&Matz, Ecran 14 Inch, 1920x1080 px, FHD, Windows 10, Procesor Intel, 4 GB RAM, Wi-Fi, Bluetooth 4.0, Port 1 x USB 3.0, 1 x USB 2.0, Iesire Mini HDMI, Negru",1.45500 Lei,"1.73740 Lei(-16%)
                ",0 review-uri,width: 0%,livrare in 4 zile
"Laptop ultraportabil Kiano SlimNote 14.2 cu procesor Intel® Atom® x5-Z8350 pana la 1.92 GHz, 14.1"", 2GB, 32GB eMMC, Intel® HD Graphics, Microsoft Windows 10, Silver",1.15517 Lei,,19 review-uri,width: 74.8%,ultimul produs in stoc
"Laptop ultraportabil ASUS S431FA cu procesor Intel® Core™ i5-8265U pana la 3.90 GHz Whiskey Lake, 14"", Full HD, 8GB, 256Gb SSD, Intel UHD Graphics 620, Free DOS, Transparent Silver",3.59999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS X512FA cu procesor Intel® Core™ i3-8145U pana la 3.9 GHz, 15.6"", Full HD, 4GB, 256GB SSD M.2, Intel UHD Graphics 620, Free DOS, Transparent Silver",2.03809 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS VivoBook 15 X542UA cu procesor Intel® Core™ i5-8250U pana la 3.40 GHz, Kaby Lake R, 15.6"", Full HD, 8GB, 1TB, Intel® UHD Graphics 620, Endless OS, Grey",2.39999 Lei,"2.69999 Lei(-11%)
                ",6 review-uri,width: 70%,în stoc
"Laptop Dell Inspiron, 15.6"" HD (1366 x 768) Anti-Glare, Pentium Silver N5000, 4GB DDR4 2666Mhz, 1TB 5400rpm, DVD+/-RW, UHD Graphics 605, Windows 10 Home",2.39900 Lei,2.51800 Lei,0 review-uri,width: 0%,în stoc
"Laptop ultraportabil Lenovo Ideapad S340-14IWL cu procesor Intel® Core i3-8145U pana la 3.90 GHz, 14"", Full HD, IPS, 4GB, 256GB SSD, Intel UHD Graphics 620, Free DOS, Platinum Grey",2.19999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop HP 255 G7 cu procesor AMD® Ryzen™ 5 2500U pana la 3.60 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Radeon™ Vega 8 Graphics, Free DOS, Negru",1.89999 Lei,"2.39999 Lei(-20%)
                ",0 review-uri,width: 0%,în stoc
"Laptop gaming Lenovo Legion Y740 cu procesor Intel® Core™ i7-9750H pana la 4.50 GHz Coffee Lake, 15.6"", HDR400, Full HD, IPS, 144Hz, 16GB, 512GB SSD + 1TB HDD, NVIDIA GeForce RTX 2070 Max-Q 8GB, Free DOS, Black",9.99999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop 2 in 1 ASUS ZenBook Flip S UX370UA cu procesor Intel® Core™ i7-8550U pana la 4.00 GHz, Kaby Lake R, 13.3"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics 620, Microsoft Windows 10, Grey Sand",7.09660 Lei,"7.73531 Lei(-8%)
                ",1 review,width: 100%,ultimul produs in stoc
"Laptop HP 250 G6 cu procesor Intel® Core™ i3-7020U 2.30 GHz, Kaby Lake, 15.6"", Full HD, 4GB, 128GB SSD, Intel® HD Graphics 620, Free DOS, Dark Ash Silver",1.94565 Lei,"2.49900 Lei(-22%)
                ",7 review-uri,width: 85.8%,ultimul produs in stoc
"Laptop ASUS X509FJ cu procesor Intel® Core™ i7-8565U 4.60 GHz Whiskey Lake, 15.6"", Full HD, 8GB, 1TB HDD, NVIDIA GeForce MX230 2GB, Endless OS, SLATE GRAY",3.59999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop Gaming OMEN by HP 15-dc0004nq cu procesor Intel® Core™ i7-8750H pana la 4.10 GHz, Coffee Lake, 15.6"", Full HD, 144 Hz, IPS, 12GB, 1TB, NVIDIA® GeForce® GTX 1050 4GB, Free DOS, Shadow Black",6.40600 Lei,,2 review-uri,width: 90%,livrare in 3 zile
"Laptop Gaming Asus ROG Strix GL504GV-ES082, Intel® Core™ i5-8300H, 8GB DDR4, SSD 512GB, nVIDIA GeForce RTX 2060 6GB, Free DOS",6.69999 Lei,"7.99999 Lei(-16%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop gaming Lenovo Legion Y740 cu procesor Intel® Core i7-9750H pana la 4.50 GHz Coffee Lake, 15.6"", Full HD, IPS, 144Hz, G-Sync, 16GB, 512GB SSD + 1TB HDD, NVIDIA GeForce RTX 2060 6GB, Free DOS, Black",8.59999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ultraportabil Toshiba Portege Z30-E-12V cu procesor Intel® Core™ i5-8250U pana la 3.40 GHz, Kaby Lake R, 13.3"", Full HD, 8GB, 512GB SSD, Intel® UHD Graphics 620, Microsoft Windows 10 Pro, Silver",6.19999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop HP ProBook 450 G6 cu procesor Intel® Core™ i5-8265U pana la 3.90 GHz, Whiskey Lake, 15.6"", Full HD, 8GB, 1TB, NVIDIA GeForce MX130 2GB, Free DOS, Silver",3.19999 Lei,"3.96899 Lei(-19%)
                ",1 review,width: 60%,ultimul produs in stoc
"Laptop, Lenovo ThinkPad X1 Extreme Gen 2, 15.6""UHD IPS AG 500N, Intel Core I7-9750H,32GB, Nvidia GTX 1650 4GB, 1TB OPAL, FP, SCR, INTEL AX200, BACKLIT KB , W10 Pro, 3Y COURIER/CARRYIN",16.78138 Lei,"20.23000 Lei(-17%)
                ",0 review-uri,width: 0%,livrare in 4 zile
"Laptop ASUS X543UA cu procesor Intel® Pentium® Gold 4417U 2.3 GHz, 15.6"", Full HD, 4GB, 256GB SSD, Intel HD Graphics 610, Endless OS, Star Gray",1.19999 Lei,"1.59999 Lei(-25%)
                ",0 review-uri,width: 0%,în stoc
"Laptop Clevo P751 cu procesor Intel® Core™ i9-9900k (3.6 GHz), 15.6” FHD IPS + G-Sync, 16 GB, 480GB SSD + 1TB HDD, NVIDIA® GeForce RTX 2080 8GB GDDR6, Free DOS, Dark Grey",15.99900 Lei,,0 review-uri,width: 0%,în stoc
"Laptop Lenovo V330-15IKB cu procesor Intel® Core™ i5-8250U pana la 3.40 GHz, Kaby Lake R, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Free DOS, Iron Gray",2.48710 Lei,"2.97381 Lei(-16%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS X505ZA-BQ642, 15.6 inch (1920x1080) Ultra Slim/Anti-Glare, 8 GB DDR4, 1 TB HDD, AMD R5-2500U, Radeon Vega 8 Graphics, ASUS X505ZA-BQ642",2.60983 Lei,,0 review-uri,width: 0%,livrare in 4 zile
"Laptop HP ProBook 440 G6 cu procesor Intel® Core™ i5-8265U pana la 3.90 GHz, Whiskey Lake, 14"", IPS Full HD, 8GB, 256GB SSD, Intel HD Graphics 620, Windows 10 PRO, Silver",3.69999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS 15.6'' VivoBook 15 X512FA, FHD, Procesor Intel® Core™ i3-8145U (4M Cache, up to 3.90 GHz), 8GB DDR4, 256GB SSD, GMA UHD 620, No OS, Peacock Blue",2.23753 Lei,,0 review-uri,width: 0%,livrare in 3 zile
"Laptop Gaming Acer Predator Helios 300 PH317-52-77DS cu procesor Intel® Core™ i7-8750H pana la 4.10 GHz, Coffee Lake, 17.3"", Full HD, IPS, 8GB, 1TB + 256GB SSD, NVIDIA GeForce GTX 1060 6GB, Linux, Black",5.35381 Lei,"7.13881 Lei(-25%)
                ",2 review-uri,width: 100%,ultimul produs in stoc
"Laptop Lenovo ThinkPad E490 cu procesor Intel® Core™ i7-8565U pana la 4.60 GHz, Whiskey Lake, 14"", Full HD, IPS, 8GB, 256GB SSD, Intel® UHD Graphics 620, Microsoft Windows 10 Pro, Black",5.19792 Lei,"6.18800 Lei(-16%)
                ",0 review-uri,width: 0%,în stoc
"Laptop ultraportabil ASUS UX362FA cu procesor Intel® Core™ i7-8565U pana la 4.60 GHz Whiskey Lake, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics 620, Windows 10, Gun Grey",5.99999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop HP EliteBook 840 G5 cu procesor Intel® Core i7-8550U, 14.0 inch, Full HD, 16 GB DDR4, 512 GB SSD, Intel UHD 620, Windows 10 Pro",7.40098 Lei,"8.92500 Lei(-17%)
                ",0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ultraportabil ASUS UX333FAC cu procesor Intel® Core™ i5-10210U pana la 4.20 GHz Comet Lake, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics 620, Windows 10, Royal Blue",4.99999 Lei,,0 review-uri,width: 0%,ultimul produs in stoc
"Laptop ASUS VivoBook S14 S431FA-EB115, 14 FHD , Intel Core i5-8265U (6M Cache, up to 3.90 GHz), UHD Graphics 620, 8GB DDR4, SSD 256GB NVME M.2 + slot liber M.2 SATA3, NO ODD, Punk Pink cover / Silver inside, Fara OS",3.33100 Lei,,0 review-uri,width: 0%,în stoc
